user_id,timestamp,group,experiment_day,revenue,pre_exp_revenue,purchased,hour_of_day,day_of_week,week_of_exp
207817,2024-01-08 09:25:17,treatment,8,659.94,65.7,1,9,0,2
207818,2024-01-14 21:43:02,treatment,14,527.3,55.43,1,21,6,2
207819,2024-01-14 17:58:13,treatment,14,747.01,96.37,1,17,6,2
207820,2024-01-05 19:50:30,treatment,5,0.0,0.0,0,19,4,1
207821,2024-01-13 07:57:58,treatment,13,419.13,64.28,1,7,5,2
207822,2024-01-13 16:47:05,treatment,13,1032.24,96.29,1,16,5,2
207823,2024-01-13 02:39:57,treatment,13,1367.77,115.94,1,2,5,2
207824,2024-01-03 12:05:10,treatment,3,357.6,55.33,1,12,2,1
207825,2024-01-04 08:40:44,treatment,4,0.0,0.0,0,8,3,1
207826,2024-01-10 19:54:28,treatment,10,1473.15,126.67,1,19,2,2
207827,2024-01-03 04:32:26,treatment,3,1049.84,88.72,1,4,2,1
207828,2024-01-01 13:52:33,treatment,1,670.17,92.12,1,13,0,1
207829,2024-01-04 10:58:24,treatment,4,1213.73,83.54,1,10,3,1
207830,2024-01-13 16:14:57,treatment,13,0.0,0.0,0,16,5,2
207831,2024-01-13 18:40:17,treatment,13,0.0,0.0,0,18,5,2
207832,2024-01-13 14:14:40,treatment,13,484.37,58.01,1,14,5,2
207833,2024-01-01 17:09:11,treatment,1,951.35,83.52,1,17,0,1
207834,2024-01-03 18:08:52,treatment,3,1394.98,168.5,1,18,2,1
207835,2024-01-13 20:08:21,treatment,13,659.82,36.42,1,20,5,2
207836,2024-01-08 07:22:38,treatment,8,1131.26,67.52,1,7,0,2
207837,2024-01-09 08:51:04,treatment,9,817.8,68.23,1,8,1,2
207838,2024-01-13 21:21:51,treatment,13,1365.76,112.64,1,21,5,2
207839,2024-01-09 15:31:24,treatment,9,676.31,85.66,1,15,1,2
207840,2024-01-14 16:27:32,treatment,14,1706.07,175.58,1,16,6,2
207841,2024-01-11 13:41:17,treatment,11,1134.24,85.91,1,13,3,2
207842,2024-01-07 13:06:50,treatment,7,0.0,0.0,0,13,6,1
207843,2024-01-07 10:23:57,treatment,7,961.71,69.37,1,10,6,1
207844,2024-01-02 18:24:16,treatment,2,0.0,0.0,0,18,1,1
207845,2024-01-10 13:52:34,treatment,10,653.04,92.18,1,13,2,2
207846,2024-01-09 07:21:22,treatment,9,944.35,77.27,1,7,1,2
207847,2024-01-08 17:53:46,treatment,8,487.02,44.48,1,17,0,2
207848,2024-01-14 05:48:37,treatment,14,622.61,59.66,1,5,6,2
207849,2024-01-08 12:58:43,treatment,8,0.0,0.0,0,12,0,2
207850,2024-01-07 12:53:24,treatment,7,0.0,0.0,0,12,6,1
207851,2024-01-07 10:04:18,treatment,7,1106.56,67.15,1,10,6,1
207852,2024-01-07 11:06:07,treatment,7,1513.12,104.77,1,11,6,1
207853,2024-01-12 22:14:24,treatment,12,705.38,58.45,1,22,4,2
207854,2024-01-04 14:54:57,treatment,4,0.0,0.0,0,14,3,1
207855,2024-01-13 00:14:20,treatment,13,415.05,45.27,1,0,5,2
207856,2024-01-14 16:19:43,treatment,14,0.0,0.0,0,16,6,2
207857,2024-01-09 18:53:31,treatment,9,1596.47,195.86,1,18,1,2
207858,2024-01-08 14:57:42,treatment,8,812.55,80.32,1,14,0,2
207859,2024-01-03 18:00:58,treatment,3,902.64,71.33,1,18,2,1
207860,2024-01-09 22:49:48,treatment,9,0.0,0.0,0,22,1,2
207861,2024-01-11 13:14:45,treatment,11,0.0,0.0,0,13,3,2
207862,2024-01-06 07:37:27,treatment,6,1342.91,158.82,1,7,5,1
207863,2024-01-12 21:23:58,treatment,12,2022.64,98.23,1,21,4,2
207864,2024-01-08 01:06:35,treatment,8,1057.14,66.72,1,1,0,2
207865,2024-01-07 22:03:55,treatment,7,1095.07,64.98,1,22,6,1
207866,2024-01-04 18:49:33,treatment,4,0.0,0.0,0,18,3,1
207867,2024-01-05 12:35:29,treatment,5,822.24,58.35,1,12,4,1
207868,2024-01-07 12:29:58,treatment,7,0.0,0.0,0,12,6,1
207869,2024-01-02 16:19:46,treatment,2,785.07,46.36,1,16,1,1
207870,2024-01-06 18:47:26,treatment,6,0.0,0.0,0,18,5,1
207871,2024-01-05 21:09:23,treatment,5,0.0,0.0,0,21,4,1
207872,2024-01-13 21:09:28,treatment,13,849.67,139.57,1,21,5,2
207873,2024-01-08 19:10:05,treatment,8,0.0,0.0,0,19,0,2
207874,2024-01-12 17:08:39,treatment,12,874.84,100.67,1,17,4,2
207875,2024-01-07 14:25:53,treatment,7,0.0,0.0,0,14,6,1
207876,2024-01-11 15:58:42,treatment,11,1200.65,79.67,1,15,3,2
207877,2024-01-14 13:13:44,treatment,14,679.96,95.69,1,13,6,2
207878,2024-01-01 19:56:19,treatment,1,600.74,44.75,1,19,0,1
207879,2024-01-13 15:55:44,treatment,13,0.0,0.0,0,15,5,2
207880,2024-01-09 23:10:28,treatment,9,0.0,0.0,0,23,1,2
207881,2024-01-13 20:55:44,treatment,13,551.82,45.49,1,20,5,2
207882,2024-01-14 11:42:01,treatment,14,0.0,0.0,0,11,6,2
207883,2024-01-09 20:36:38,treatment,9,0.0,0.0,0,20,1,2
207884,2024-01-10 11:35:59,treatment,10,0.0,0.0,0,11,2,2
207885,2024-01-02 13:39:58,treatment,2,829.0,96.2,1,13,1,1
207886,2024-01-06 12:02:55,treatment,6,832.58,108.15,1,12,5,1
207887,2024-01-07 15:02:30,treatment,7,642.48,69.88,1,15,6,1
207888,2024-01-13 11:23:04,treatment,13,0.0,0.0,0,11,5,2
207889,2024-01-09 12:58:52,treatment,9,835.05,87.09,1,12,1,2
207890,2024-01-10 12:09:21,treatment,10,0.0,0.0,0,12,2,2
207891,2024-01-12 17:04:30,treatment,12,0.0,0.0,0,17,4,2
207892,2024-01-11 11:43:02,treatment,11,1028.33,109.54,1,11,3,2
207893,2024-01-04 23:40:56,treatment,4,0.0,0.0,0,23,3,1
207894,2024-01-11 04:23:55,treatment,11,348.62,69.32,1,4,3,2
207895,2024-01-10 18:20:16,treatment,10,1115.21,108.4,1,18,2,2
207896,2024-01-10 11:25:02,treatment,10,373.36,46.46,1,11,2,2
207897,2024-01-14 16:54:53,treatment,14,0.0,0.0,0,16,6,2
207898,2024-01-14 13:04:12,treatment,14,0.0,0.0,0,13,6,2
207899,2024-01-06 09:20:46,treatment,6,0.0,0.0,0,9,5,1
207900,2024-01-08 16:02:43,treatment,8,859.26,77.41,1,16,0,2
207901,2024-01-03 19:17:23,treatment,3,906.88,140.28,1,19,2,1
207902,2024-01-04 08:25:42,treatment,4,0.0,0.0,0,8,3,1
207903,2024-01-12 19:23:38,treatment,12,0.0,0.0,0,19,4,2
207904,2024-01-11 07:17:26,treatment,11,0.0,0.0,0,7,3,2
207905,2024-01-12 16:17:27,treatment,12,0.0,0.0,0,16,4,2
207906,2024-01-01 20:00:30,treatment,1,0.0,0.0,0,20,0,1
207907,2024-01-02 16:04:24,treatment,2,516.72,49.38,1,16,1,1
207908,2024-01-07 13:32:58,treatment,7,0.0,0.0,0,13,6,1
207909,2024-01-13 07:01:51,treatment,13,391.99,28.56,1,7,5,2
207910,2024-01-10 18:19:37,treatment,10,0.0,0.0,0,18,2,2
207911,2024-01-09 09:59:53,treatment,9,450.1,45.26,1,9,1,2
207912,2024-01-12 14:32:19,treatment,12,0.0,0.0,0,14,4,2
207913,2024-01-11 10:48:55,treatment,11,1536.26,136.9,1,10,3,2
207914,2024-01-14 18:36:28,treatment,14,530.57,73.05,1,18,6,2
207915,2024-01-07 11:17:57,treatment,7,1026.02,105.74,1,11,6,1
207916,2024-01-07 17:50:32,treatment,7,0.0,0.0,0,17,6,1
207917,2024-01-01 15:37:20,treatment,1,0.0,0.0,0,15,0,1
207918,2024-01-02 11:57:08,treatment,2,0.0,0.0,0,11,1,1
207919,2024-01-14 14:20:05,treatment,14,712.78,60.13,1,14,6,2
207920,2024-01-12 20:29:06,treatment,12,1312.58,97.0,1,20,4,2
207921,2024-01-08 22:15:55,treatment,8,0.0,0.0,0,22,0,2
207922,2024-01-12 18:10:12,treatment,12,0.0,0.0,0,18,4,2
207923,2024-01-13 14:32:56,treatment,13,0.0,0.0,0,14,5,2
207924,2024-01-13 08:12:40,treatment,13,1013.22,66.24,1,8,5,2
207925,2024-01-01 18:32:50,treatment,1,0.0,0.0,0,18,0,1
207926,2024-01-10 12:34:45,treatment,10,917.82,66.13,1,12,2,2
207927,2024-01-04 17:21:27,treatment,4,0.0,0.0,0,17,3,1
207928,2024-01-12 21:25:53,treatment,12,573.06,73.88,1,21,4,2
207929,2024-01-12 13:38:36,treatment,12,2435.25,183.65,1,13,4,2
207930,2024-01-09 15:00:50,treatment,9,469.86,58.32,1,15,1,2
207931,2024-01-06 13:01:01,treatment,6,0.0,0.0,0,13,5,1
207932,2024-01-08 08:14:34,treatment,8,1149.36,92.1,1,8,0,2
207933,2024-01-10 11:54:39,treatment,10,0.0,0.0,0,11,2,2
207934,2024-01-05 07:58:55,treatment,5,1944.06,147.23,1,7,4,1
207935,2024-01-09 12:12:22,treatment,9,0.0,0.0,0,12,1,2
207936,2024-01-03 15:11:01,treatment,3,804.46,81.2,1,15,2,1
207937,2024-01-06 13:50:53,treatment,6,981.64,153.23,1,13,5,1
207938,2024-01-14 14:56:53,treatment,14,0.0,0.0,0,14,6,2
207939,2024-01-14 16:29:19,treatment,14,1335.83,86.65,1,16,6,2
207940,2024-01-12 04:56:19,treatment,12,289.69,54.86,1,4,4,2
207941,2024-01-10 16:06:29,treatment,10,450.02,34.65,1,16,2,2
207942,2024-01-12 19:09:36,treatment,12,0.0,0.0,0,19,4,2
207943,2024-01-03 18:15:16,treatment,3,1132.91,139.7,1,18,2,1
207944,2024-01-13 23:29:04,treatment,13,412.23,60.16,1,23,5,2
207945,2024-01-11 19:17:51,treatment,11,640.07,69.74,1,19,3,2
207946,2024-01-05 20:52:03,treatment,5,0.0,0.0,0,20,4,1
207947,2024-01-05 12:27:18,treatment,5,749.18,66.13,1,12,4,1
207948,2024-01-10 04:06:17,treatment,10,576.31,44.14,1,4,2,2
207949,2024-01-05 18:49:07,treatment,5,650.76,80.58,1,18,4,1
207950,2024-01-11 10:36:18,treatment,11,1118.25,89.73,1,10,3,2
207951,2024-01-10 07:58:00,treatment,10,949.83,70.36,1,7,2,2
207952,2024-01-02 11:01:29,treatment,2,0.0,0.0,0,11,1,1
207953,2024-01-12 18:34:22,treatment,12,776.47,53.07,1,18,4,2
207954,2024-01-14 19:56:56,treatment,14,1153.13,89.54,1,19,6,2
207955,2024-01-08 20:58:00,treatment,8,827.4,97.0,1,20,0,2
207956,2024-01-13 14:53:59,treatment,13,655.55,42.75,1,14,5,2
207957,2024-01-07 19:02:22,treatment,7,0.0,0.0,0,19,6,1
207958,2024-01-05 17:49:49,treatment,5,714.68,107.58,1,17,4,1
207959,2024-01-01 20:23:45,treatment,1,0.0,0.0,0,20,0,1
207960,2024-01-14 11:28:12,treatment,14,1358.92,98.65,1,11,6,2
207961,2024-01-02 13:50:50,treatment,2,1390.4,144.59,1,13,1,1
207962,2024-01-14 19:07:10,treatment,14,717.85,179.27,1,19,6,2
207963,2024-01-10 11:47:02,treatment,10,1249.31,98.22,1,11,2,2
207964,2024-01-10 23:43:16,treatment,10,0.0,0.0,0,23,2,2
207965,2024-01-11 21:56:31,treatment,11,719.8,55.67,1,21,3,2
207966,2024-01-08 22:18:36,treatment,8,596.44,66.68,1,22,0,2
207967,2024-01-11 08:03:42,treatment,11,824.13,100.41,1,8,3,2
207968,2024-01-03 14:34:13,treatment,3,1230.18,67.13,1,14,2,1
207969,2024-01-11 17:23:36,treatment,11,0.0,0.0,0,17,3,2
207970,2024-01-05 17:01:31,treatment,5,1041.5,121.84,1,17,4,1
207971,2024-01-11 19:05:51,treatment,11,0.0,0.0,0,19,3,2
207972,2024-01-04 02:21:39,treatment,4,0.0,0.0,0,2,3,1
207973,2024-01-05 14:24:57,treatment,5,0.0,0.0,0,14,4,1
207974,2024-01-02 19:39:45,treatment,2,490.34,57.13,1,19,1,1
207975,2024-01-01 18:27:56,treatment,1,723.96,64.27,1,18,0,1
207976,2024-01-12 14:30:54,treatment,12,999.62,96.34,1,14,4,2
207977,2024-01-04 18:07:52,treatment,4,0.0,0.0,0,18,3,1
207978,2024-01-02 16:32:15,treatment,2,791.7,56.76,1,16,1,1
207979,2024-01-04 16:04:52,treatment,4,780.73,108.37,1,16,3,1
207980,2024-01-02 18:57:50,treatment,2,541.35,48.48,1,18,1,1
207981,2024-01-14 08:27:29,treatment,14,0.0,0.0,0,8,6,2
207982,2024-01-06 23:08:03,treatment,6,1176.93,81.81,1,23,5,1
207983,2024-01-12 11:02:54,treatment,12,1725.54,77.95,1,11,4,2
207984,2024-01-03 08:31:21,treatment,3,0.0,0.0,0,8,2,1
207985,2024-01-05 20:33:45,treatment,5,0.0,0.0,0,20,4,1
207986,2024-01-10 14:27:07,treatment,10,0.0,0.0,0,14,2,2
207987,2024-01-03 07:38:40,treatment,3,455.29,50.65,1,7,2,1
207988,2024-01-05 19:56:27,treatment,5,1507.42,123.99,1,19,4,1
207989,2024-01-09 15:25:10,treatment,9,476.03,47.11,1,15,1,2
207990,2024-01-12 15:26:42,treatment,12,955.09,96.3,1,15,4,2
207991,2024-01-04 18:26:11,treatment,4,999.14,78.04,1,18,3,1
207992,2024-01-13 20:14:41,treatment,13,1106.05,124.37,1,20,5,2
207993,2024-01-09 18:19:59,treatment,9,941.48,65.29,1,18,1,2
207994,2024-01-07 09:20:31,treatment,7,847.21,86.34,1,9,6,1
207995,2024-01-08 15:33:11,treatment,8,0.0,0.0,0,15,0,2
207996,2024-01-01 13:48:37,treatment,1,1338.37,54.86,1,13,0,1
207997,2024-01-10 19:41:22,treatment,10,0.0,0.0,0,19,2,2
207998,2024-01-14 15:41:15,treatment,14,0.0,0.0,0,15,6,2
207999,2024-01-13 11:27:15,treatment,13,349.18,34.1,1,11,5,2
208000,2024-01-05 17:18:42,treatment,5,438.24,59.71,1,17,4,1
208001,2024-01-09 18:00:00,treatment,9,0.0,0.0,0,18,1,2
208002,2024-01-10 11:15:25,treatment,10,0.0,0.0,0,11,2,2
208003,2024-01-12 19:57:52,treatment,12,443.68,61.78,1,19,4,2
208004,2024-01-11 10:48:11,treatment,11,678.95,85.72,1,10,3,2
208005,2024-01-14 20:06:54,treatment,14,0.0,0.0,0,20,6,2
208006,2024-01-10 19:00:56,treatment,10,1114.41,91.9,1,19,2,2
208007,2024-01-01 12:18:31,treatment,1,0.0,0.0,0,12,0,1
208008,2024-01-13 19:48:26,treatment,13,642.07,80.98,1,19,5,2
208009,2024-01-06 15:36:49,treatment,6,0.0,0.0,0,15,5,1
208010,2024-01-10 20:25:49,treatment,10,1098.15,89.41,1,20,2,2
208011,2024-01-11 15:07:47,treatment,11,894.15,68.37,1,15,3,2
208012,2024-01-11 13:07:13,treatment,11,0.0,0.0,0,13,3,2
208013,2024-01-10 11:24:39,treatment,10,729.52,73.41,1,11,2,2
208014,2024-01-10 18:43:28,treatment,10,2112.59,125.47,1,18,2,2
208015,2024-01-13 17:46:22,treatment,13,754.77,71.75,1,17,5,2
208016,2024-01-05 01:05:55,treatment,5,922.38,68.52,1,1,4,1
208017,2024-01-04 18:39:15,treatment,4,0.0,0.0,0,18,3,1
208018,2024-01-14 15:32:19,treatment,14,612.6,98.28,1,15,6,2
208019,2024-01-12 09:42:45,treatment,12,637.62,35.95,1,9,4,2
208020,2024-01-01 18:50:59,treatment,1,1155.29,75.3,1,18,0,1
208021,2024-01-09 18:38:45,treatment,9,586.12,93.73,1,18,1,2
208022,2024-01-14 11:19:30,treatment,14,843.64,52.71,1,11,6,2
208023,2024-01-10 16:18:49,treatment,10,630.27,83.37,1,16,2,2
208024,2024-01-04 14:41:35,treatment,4,543.73,48.87,1,14,3,1
208025,2024-01-06 06:43:22,treatment,6,512.3,45.96,1,6,5,1
208026,2024-01-10 10:02:41,treatment,10,769.61,82.44,1,10,2,2
208027,2024-01-13 17:52:17,treatment,13,865.51,97.75,1,17,5,2
208028,2024-01-07 09:18:11,treatment,7,774.76,70.16,1,9,6,1
208029,2024-01-10 11:26:22,treatment,10,567.86,127.15,1,11,2,2
208030,2024-01-10 15:56:04,treatment,10,782.38,59.0,1,15,2,2
208031,2024-01-02 11:05:23,treatment,2,0.0,0.0,0,11,1,1
208032,2024-01-10 02:36:28,treatment,10,515.85,72.93,1,2,2,2
208033,2024-01-12 15:25:05,treatment,12,0.0,0.0,0,15,4,2
208034,2024-01-01 19:31:46,treatment,1,0.0,0.0,0,19,0,1
208035,2024-01-08 19:47:45,treatment,8,0.0,0.0,0,19,0,2
208036,2024-01-01 14:52:09,treatment,1,0.0,0.0,0,14,0,1
208037,2024-01-10 14:54:57,treatment,10,1647.5,94.63,1,14,2,2
208038,2024-01-02 19:02:34,treatment,2,1574.32,192.41,1,19,1,1
208039,2024-01-08 19:51:42,treatment,8,0.0,0.0,0,19,0,2
208040,2024-01-10 21:54:34,treatment,10,817.7,79.66,1,21,2,2
208041,2024-01-12 16:04:15,treatment,12,571.87,64.15,1,16,4,2
208042,2024-01-12 15:49:26,treatment,12,0.0,0.0,0,15,4,2
208043,2024-01-09 17:04:26,treatment,9,1418.07,80.71,1,17,1,2
208044,2024-01-03 20:01:21,treatment,3,1814.61,162.35,1,20,2,1
208045,2024-01-09 11:51:51,treatment,9,548.46,35.13,1,11,1,2
208046,2024-01-06 20:07:36,treatment,6,282.46,30.82,1,20,5,1
208047,2024-01-05 17:59:59,treatment,5,0.0,0.0,0,17,4,1
208048,2024-01-06 09:57:37,treatment,6,0.0,0.0,0,9,5,1
208049,2024-01-04 16:22:59,treatment,4,643.26,63.06,1,16,3,1
208050,2024-01-08 07:10:03,treatment,8,753.92,50.4,1,7,0,2
208051,2024-01-12 21:39:43,treatment,12,998.96,64.14,1,21,4,2
208052,2024-01-04 12:13:14,treatment,4,623.19,73.75,1,12,3,1
208053,2024-01-01 07:52:17,treatment,1,0.0,0.0,0,7,0,1
208054,2024-01-07 15:35:16,treatment,7,0.0,0.0,0,15,6,1
208055,2024-01-09 15:21:39,treatment,9,0.0,0.0,0,15,1,2
208056,2024-01-12 16:00:19,treatment,12,1064.08,80.11,1,16,4,2
208057,2024-01-01 17:05:26,treatment,1,788.04,80.7,1,17,0,1
208058,2024-01-12 13:27:16,treatment,12,456.88,57.79,1,13,4,2
208059,2024-01-04 17:14:32,treatment,4,638.09,85.85,1,17,3,1
208060,2024-01-12 12:07:09,treatment,12,906.88,93.5,1,12,4,2
208061,2024-01-04 13:35:18,treatment,4,893.45,114.17,1,13,3,1
208062,2024-01-02 15:42:00,treatment,2,1204.71,114.31,1,15,1,1
208063,2024-01-13 14:37:12,treatment,13,1011.51,83.57,1,14,5,2
208064,2024-01-07 18:02:51,treatment,7,0.0,0.0,0,18,6,1
208065,2024-01-12 21:40:45,treatment,12,207.33,26.95,1,21,4,2
208066,2024-01-11 19:31:21,treatment,11,872.76,91.41,1,19,3,2
208067,2024-01-09 20:51:39,treatment,9,0.0,0.0,0,20,1,2
208068,2024-01-02 10:08:31,treatment,2,840.34,104.56,1,10,1,1
208069,2024-01-03 17:49:29,treatment,3,1190.67,89.09,1,17,2,1
208070,2024-01-09 20:58:08,treatment,9,528.47,85.45,1,20,1,2
208071,2024-01-08 23:02:56,treatment,8,717.66,108.19,1,23,0,2
208072,2024-01-10 16:49:48,treatment,10,0.0,0.0,0,16,2,2
208073,2024-01-14 17:49:36,treatment,14,1142.6,93.53,1,17,6,2
208074,2024-01-10 16:56:53,treatment,10,547.97,61.58,1,16,2,2
208075,2024-01-09 07:51:36,treatment,9,2172.1,200.83,1,7,1,2
208076,2024-01-12 18:52:21,treatment,12,652.31,50.37,1,18,4,2
208077,2024-01-01 19:58:33,treatment,1,1317.76,69.86,1,19,0,1
208078,2024-01-03 13:28:21,treatment,3,723.74,83.13,1,13,2,1
208079,2024-01-14 14:13:18,treatment,14,1541.23,127.01,1,14,6,2
208080,2024-01-12 16:07:22,treatment,12,1514.02,178.35,1,16,4,2
208081,2024-01-04 16:50:07,treatment,4,759.6,57.31,1,16,3,1
208082,2024-01-10 20:23:54,treatment,10,0.0,0.0,0,20,2,2
208083,2024-01-10 14:11:38,treatment,10,0.0,0.0,0,14,2,2
208084,2024-01-13 14:48:49,treatment,13,950.88,38.01,1,14,5,2
208085,2024-01-03 12:12:52,treatment,3,0.0,0.0,0,12,2,1
208086,2024-01-03 13:28:39,treatment,3,919.76,109.75,1,13,2,1
208087,2024-01-12 17:24:09,treatment,12,0.0,0.0,0,17,4,2
208088,2024-01-09 13:44:17,treatment,9,0.0,0.0,0,13,1,2
208089,2024-01-10 17:06:26,treatment,10,0.0,0.0,0,17,2,2
208090,2024-01-14 12:47:19,treatment,14,0.0,0.0,0,12,6,2
208091,2024-01-11 16:36:08,treatment,11,0.0,0.0,0,16,3,2
208092,2024-01-06 19:39:05,treatment,6,516.69,34.57,1,19,5,1
208093,2024-01-11 15:02:35,treatment,11,0.0,0.0,0,15,3,2
208094,2024-01-14 19:49:28,treatment,14,765.3,69.89,1,19,6,2
208095,2024-01-09 01:34:23,treatment,9,418.85,70.18,1,1,1,2
208096,2024-01-03 14:22:41,treatment,3,613.29,40.98,1,14,2,1
208097,2024-01-12 08:05:09,treatment,12,1186.58,74.55,1,8,4,2
208098,2024-01-14 15:25:28,treatment,14,1254.48,82.63,1,15,6,2
208099,2024-01-06 18:29:41,treatment,6,280.86,84.34,1,18,5,1
208100,2024-01-07 20:05:34,treatment,7,648.33,35.85,1,20,6,1
208101,2024-01-04 20:00:46,treatment,4,1547.29,122.59,1,20,3,1
208102,2024-01-13 17:48:22,treatment,13,987.9,93.97,1,17,5,2
208103,2024-01-02 20:38:24,treatment,2,1087.78,133.14,1,20,1,1
208104,2024-01-09 05:11:17,treatment,9,1085.67,153.83,1,5,1,2
208105,2024-01-09 10:45:27,treatment,9,0.0,0.0,0,10,1,2
208106,2024-01-03 16:31:31,treatment,3,979.08,112.68,1,16,2,1
208107,2024-01-06 10:32:25,treatment,6,1056.74,108.0,1,10,5,1
208108,2024-01-12 19:50:52,treatment,12,0.0,0.0,0,19,4,2
208109,2024-01-13 15:59:53,treatment,13,0.0,0.0,0,15,5,2
208110,2024-01-08 12:59:24,treatment,8,822.49,67.32,1,12,0,2
208111,2024-01-12 13:27:39,treatment,12,484.08,56.72,1,13,4,2
208112,2024-01-13 19:07:31,treatment,13,1099.05,131.12,1,19,5,2
208113,2024-01-09 04:40:28,treatment,9,0.0,0.0,0,4,1,2
208114,2024-01-07 12:13:20,treatment,7,0.0,0.0,0,12,6,1
208115,2024-01-06 18:52:27,treatment,6,0.0,0.0,0,18,5,1
208116,2024-01-13 01:14:20,treatment,13,0.0,0.0,0,1,5,2
208117,2024-01-03 18:10:40,treatment,3,0.0,0.0,0,18,2,1
208118,2024-01-12 18:31:52,treatment,12,370.46,49.51,1,18,4,2
208119,2024-01-10 01:38:13,treatment,10,816.22,72.31,1,1,2,2
208120,2024-01-02 13:18:11,treatment,2,704.38,83.48,1,13,1,1
208121,2024-01-08 10:56:27,treatment,8,1048.47,69.71,1,10,0,2
208122,2024-01-09 11:19:01,treatment,9,659.88,57.75,1,11,1,2
208123,2024-01-02 16:39:46,treatment,2,453.91,71.3,1,16,1,1
208124,2024-01-10 17:17:45,treatment,10,0.0,0.0,0,17,2,2
208125,2024-01-03 11:41:58,treatment,3,743.08,137.78,1,11,2,1
208126,2024-01-03 15:52:53,treatment,3,0.0,0.0,0,15,2,1
208127,2024-01-14 16:41:49,treatment,14,0.0,0.0,0,16,6,2
208128,2024-01-05 18:04:20,treatment,5,616.58,62.7,1,18,4,1
208129,2024-01-10 11:27:42,treatment,10,1203.58,100.66,1,11,2,2
208130,2024-01-01 13:03:22,treatment,1,1505.46,61.82,1,13,0,1
208131,2024-01-04 23:06:23,treatment,4,0.0,0.0,0,23,3,1
208132,2024-01-01 19:05:22,treatment,1,0.0,0.0,0,19,0,1
208133,2024-01-01 13:51:50,treatment,1,736.9,75.75,1,13,0,1
208134,2024-01-05 15:21:41,treatment,5,0.0,0.0,0,15,4,1
208135,2024-01-12 20:51:05,treatment,12,0.0,0.0,0,20,4,2
208136,2024-01-06 12:15:05,treatment,6,1296.49,161.95,1,12,5,1
208137,2024-01-05 07:50:32,treatment,5,1337.51,142.56,1,7,4,1
208138,2024-01-08 19:37:24,treatment,8,1015.08,62.53,1,19,0,2
208139,2024-01-03 15:44:57,treatment,3,721.14,91.63,1,15,2,1
208140,2024-01-13 14:01:40,treatment,13,0.0,0.0,0,14,5,2
208141,2024-01-11 13:00:04,treatment,11,382.56,81.23,1,13,3,2
208142,2024-01-08 19:47:31,treatment,8,0.0,0.0,0,19,0,2
208143,2024-01-10 20:10:08,treatment,10,0.0,0.0,0,20,2,2
208144,2024-01-08 12:32:06,treatment,8,449.26,50.3,1,12,0,2
208145,2024-01-07 01:48:55,treatment,7,0.0,0.0,0,1,6,1
208146,2024-01-07 15:08:47,treatment,7,1091.06,179.44,1,15,6,1
208147,2024-01-09 15:22:31,treatment,9,568.88,42.98,1,15,1,2
208148,2024-01-01 23:23:08,treatment,1,2274.38,173.16,1,23,0,1
208149,2024-01-10 20:07:48,treatment,10,0.0,0.0,0,20,2,2
208150,2024-01-08 11:03:28,treatment,8,0.0,0.0,0,11,0,2
208151,2024-01-09 06:43:58,treatment,9,871.3,109.64,1,6,1,2
208152,2024-01-08 23:56:27,treatment,8,680.71,39.11,1,23,0,2
208153,2024-01-06 17:07:00,treatment,6,0.0,0.0,0,17,5,1
208154,2024-01-07 16:39:29,treatment,7,1635.61,68.8,1,16,6,1
208155,2024-01-05 20:10:55,treatment,5,1280.23,112.56,1,20,4,1
208156,2024-01-05 14:27:37,treatment,5,816.91,101.64,1,14,4,1
208157,2024-01-10 20:51:53,treatment,10,325.36,40.04,1,20,2,2
208158,2024-01-08 13:57:29,treatment,8,966.94,136.82,1,13,0,2
208159,2024-01-14 18:49:12,treatment,14,460.61,58.99,1,18,6,2
208160,2024-01-07 09:41:18,treatment,7,0.0,0.0,0,9,6,1
208161,2024-01-11 16:55:21,treatment,11,0.0,0.0,0,16,3,2
208162,2024-01-11 19:03:48,treatment,11,620.36,41.06,1,19,3,2
208163,2024-01-04 11:48:48,treatment,4,0.0,0.0,0,11,3,1
208164,2024-01-11 11:39:33,treatment,11,1328.93,73.5,1,11,3,2
208165,2024-01-11 18:55:24,treatment,11,0.0,0.0,0,18,3,2
208166,2024-01-09 11:44:07,treatment,9,1176.42,102.83,1,11,1,2
208167,2024-01-06 12:07:06,treatment,6,996.38,142.67,1,12,5,1
208168,2024-01-05 07:50:59,treatment,5,835.24,64.97,1,7,4,1
208169,2024-01-10 15:23:54,treatment,10,677.98,107.4,1,15,2,2
208170,2024-01-10 12:38:28,treatment,10,0.0,0.0,0,12,2,2
208171,2024-01-10 17:13:02,treatment,10,680.49,61.97,1,17,2,2
208172,2024-01-07 17:22:40,treatment,7,690.0,68.85,1,17,6,1
208173,2024-01-06 19:17:39,treatment,6,878.23,122.73,1,19,5,1
208174,2024-01-08 16:05:57,treatment,8,0.0,0.0,0,16,0,2
208175,2024-01-06 20:02:04,treatment,6,0.0,0.0,0,20,5,1
208176,2024-01-01 18:22:58,treatment,1,0.0,0.0,0,18,0,1
208177,2024-01-09 08:28:42,treatment,9,0.0,0.0,0,8,1,2
208178,2024-01-08 19:44:48,treatment,8,0.0,0.0,0,19,0,2
208179,2024-01-03 13:16:57,treatment,3,471.52,42.21,1,13,2,1
208180,2024-01-08 11:51:45,treatment,8,0.0,0.0,0,11,0,2
